,target,monthly_debt_capacity,var_employment_time_in_months,approved_amount,approved_term,approved_interest_amount,var_net_income,default_request_term,person_gender_FEMALE,person_gender_MALE,credit_history_marital_status_C,credit_history_marital_status_D,credit_history_marital_status_S,credit_history_marital_status_V,var_max_sbs_qual_12m_CPP,var_max_sbs_qual_12m_DEFICIENTE,var_max_sbs_qual_12m_DUDOSO,var_max_sbs_qual_12m_NORMAL,var_max_sbs_qual_12m_PERDIDA,person_degree_type_desc_Carrera Tecnica,person_degree_type_desc_Postgrado,person_degree_type_desc_Primaria,person_degree_type_desc_Secundaria,person_degree_type_desc_Universitaria
934,0,0.06814690723390458,0.05681818181818182,0.2222222222222222,12,0.40555434165100734,0.047442893622975484,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
935,1,0.08411161923547174,0.125,0.15384615384615385,6,0.12896910370143777,0.08864169027879806,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
936,1,0.13894446733631005,0.2159090909090909,0.47008547008547,12,0.688738364724905,0.10141107262042187,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
937,0,0.061976911489539925,0.10227272727272728,0.07692307692307693,6,0.08078923218109514,0.08397610802112848,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
938,0,0.07818885563939232,0.011363636363636364,0.1282051282051282,6,0.1113009657824586,0.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
939,1,0.06602989752700303,0.8295454545454546,0.21367521367521364,12,0.35369051260761264,0.04217826284674853,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
940,1,0.12731780139017423,0.011363636363636364,0.17094017094017094,6,0.14075077568500635,0.0913760334067933,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
941,0,0.05522193476043475,0.011363636363636364,0.042735042735042736,6,0.0953109295109907,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
942,0,0.12336614000364769,0.7272727272727273,0.17094017094017094,6,0.14769042520648518,0.11549550494980236,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
943,0,0.06840089435891894,0.23863636363636365,0.2222222222222222,12,0.40555434165100734,0.11439208965613741,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
944,1,0.07703915860009863,0.75,0.1282051282051282,6,0.15398330638465238,0.0649349354601742,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
945,0,0.1579340579171705,0.875,0.08547008547008546,6,0.08185115587991086,0.11780115671459057,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
946,0,0.08914948088003838,0.9431818181818182,0.059829059829059825,3,0.03587816282830049,0.0800558529051667,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
947,0,0.08485736866636495,0.1477272727272727,0.08547008547008546,6,0.08683739020233362,0.0734599643194459,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
948,0,0.10830929687447229,0.39749536178107603,0.48717948717948717,12,0.6239391688152778,0.07496997470878372,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
949,0,0.10338897182499207,0.8522727272727273,0.042735042735042736,3,0.027168640475462136,0.08486829677825586,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
950,0,0.0801396929187579,0.7272727272727273,0.042735042735042736,3,0.030188349429707648,0.060788120474341484,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
951,1,0.1376326508555178,0.3181818181818182,0.6410256410256411,12,0.9216405191626974,0.06403260223178368,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
952,1,0.06042731982788319,0.09090909090909091,0.042735042735042736,6,0.07800987632740464,0.03672998215972295,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
953,0,0.1760036206675268,0.8863636363636364,0.47863247863247865,6,0.28380894113534066,0.22710416157694058,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
954,0,0.25473017245455587,0.07954545454545454,0.3846153846153846,12,0.6521784731023031,0.20393856182880332,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
955,1,0.0844236991603564,0.5795454545454546,0.042735042735042736,3,0.027168640475462136,0.08484095333543219,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
956,0,0.09243375056572932,0.9318181818181819,0.06837606837606837,3,0.03903334353013154,0.09118462937698955,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
957,0,0.1408304568390762,0.17045454545454544,0.08547008547008546,6,0.08683739020233362,0.10303896876202469,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
958,0,0.06239977303278191,0.39749536178107603,0.042735042735042736,6,0.0706681816195429,0.04618795256585161,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
959,0,0.05182012847965739,0.29545454545454547,0.042735042735042736,6,0.056592230039767516,0.053472732360863334,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
960,1,0.13764616080897601,0.17045454545454544,0.17094017094017094,6,0.14075077568500635,0.10028999195438486,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
961,0,0.07008288356446613,0.39749536178107603,0.0,2,0.005265917930341301,0.09794661909259454,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
962,0,0.12763663629178798,0.29545454545454547,0.21367521367521364,6,0.20166062142201635,0.11416803676496311,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
963,0,0.07278487425610819,0.125,0.08547008547008546,6,0.08683739020233362,0.07223563158078847,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
964,0,0.0835698701017975,0.3522727272727273,0.05128205128205128,3,0.03206747367041035,0.08298160002798476,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
965,1,0.07798890832821082,0.29545454545454547,0.042735042735042736,3,0.030188349429707648,0.061614545072935255,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
966,1,0.10909287417504847,0.2159090909090909,0.042735042735042736,3,0.027168640475462136,0.09096588193934306,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
967,1,0.06281317760860314,0.3181818181818182,0.1965811965811966,12,0.36534108289996947,0.039607164095567915,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
968,1,0.3920939752362554,0.39749536178107603,0.47008547008547,12,0.6034873049862345,0.3199021116941267,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
969,0,0.08604219158465,0.39749536178107603,0.3247863247863248,12,0.5664030065987853,0.11593556511701124,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
970,0,0.0853167070839441,0.39749536178107603,0.16239316239316237,6,0.14367434339902985,0.07931758026375627,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
971,0,0.1538445950053702,0.011363636363636364,0.3846153846153846,6,0.33264869116811613,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
972,0,0.14557650348894546,0.4318181818181818,0.5555555555555556,12,0.6145785080627542,0.12800952646307762,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
973,1,0.07693648295381622,0.28409090909090906,0.042735042735042736,6,0.0953109295109907,0.11456635299261901,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
974,0,0.16347854281642,0.6818181818181819,0.21367521367521364,6,0.1779355853690513,0.1471038117675867,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
975,0,0.05589743243334527,0.011363636363636364,0.042735042735042736,6,0.056592230039767516,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
976,0,0.42137409736623455,0.6363636363636364,0.9829059829059829,6,0.5657737184809686,0.4111276233952496,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
977,1,0.06986807530448058,0.8295454545454546,0.23076923076923078,12,0.41895730454922875,0.042025221254416344,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
978,0,0.08030046136491059,0.20454545454545453,0.08547008547008546,6,0.11299654765546477,0.06362245076433344,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
979,0,0.1385378177372179,0.8181818181818182,0.3846153846153846,12,0.6521784731023031,0.10199449634449226,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
980,0,0.17685069474935658,0.9090909090909091,0.21367521367521364,6,0.1779355853690513,0.17533447605554975,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
981,0,0.16608326184316294,0.17045454545454544,0.08547008547008546,6,0.0719354979679238,0.12947038863819219,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
982,0,0.080312620323023,0.6136363636363636,0.08547008547008546,6,0.08683739020233362,0.06909113698534299,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
983,0,0.10505880207242686,0.3068181818181818,0.17094017094017094,6,0.14769042520648518,0.08864169027879806,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
984,0,0.05936543748606787,0.39749536178107603,0.07692307692307693,6,0.10292356771402351,0.06898176328401022,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
985,1,0.0605813332973068,0.32954545454545453,0.07692307692307693,6,0.13742516278459996,0.04575943610732151,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
986,0,0.06602989752700303,0.39749536178107603,0.0,2,0.005265917930341301,0.10022037989295834,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
987,1,0.06006390207985734,0.39749536178107603,0.07692307692307693,6,0.10292356771402351,0.04591247769965369,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
988,1,0.09621518653868237,0.8409090909090909,0.3846153846153846,12,0.6521784731023031,0.06632945044950503,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
989,0,0.07902647275380137,0.8409090909090909,0.08547008547008546,6,0.11299654765546477,0.08864169027879806,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
990,1,0.17352454420794522,0.7386363636363636,0.08547008547008546,6,0.08683739020233362,0.15750749176198975,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
991,0,0.09032214484021103,0.10227272727272728,0.059829059829059825,3,0.03587816282830049,0.0762824594046245,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
992,1,0.06203905727544769,0.13636363636363635,0.07692307692307693,6,0.08074553161735787,0.0497691258264246,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
993,0,0.07351981572423483,0.5454545454545454,0.03418803418803419,3,0.02473451907529607,0.07696604516038759,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
994,0,0.07487216206540169,0.32954545454545453,0.11965811965811966,6,0.14578508062754011,0.05735998880610068,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
995,0,0.0853680449070853,0.4318181818181818,0.059829059829059825,3,0.03555040860027095,0.0855518825689999,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
996,0,0.06250244867906429,0.39749536178107603,0.17094017094017094,12,0.25820041078529915,0.11713051386994089,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
997,0,0.08284033261505415,0.13636363636363635,0.042735042735042736,3,0.027168640475462136,0.07130595490957428,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
998,1,0.0952532778524578,0.39749536178107603,0.3846153846153846,12,0.5326399510553688,0.08238004453073075,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
999,0,0.3077283688757692,0.9431818181818182,0.042735042735042736,2,0.007258663636760915,0.32539971130234024,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1000,0,0.13980505137159804,0.42045454545454547,0.08547008547008546,3,0.04168159769261024,0.14497586315458078,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1001,1,0.11804321834111282,0.39749536178107603,0.5555555555555556,12,0.6773762181532142,0.27984194448525557,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1002,1,0.1070326062726714,0.011363636363636364,0.17094017094017094,6,0.14769042520648518,0.08864169027879806,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1003,1,0.09226217415681003,0.2159090909090909,0.37606837606837606,12,0.5840099637285322,0.06121663693287159,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1004,0,0.07078810313498471,0.5,0.11111111111111112,6,0.09951929379889002,0.09022760929793264,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1005,0,0.17043346685670668,0.7386363636363636,0.17094017094017094,6,0.14075077568500635,0.1302402024346731,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1006,0,0.07746337113868643,0.5681818181818182,0.042735042735042736,3,0.027168640475462136,0.0647708748731941,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1007,1,0.06578942035544688,0.07954545454545454,0.09401709401709403,6,0.12119477341257703,0.04897330954629727,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1008,1,0.09888070035598727,0.05681818181818182,0.042735042735042736,6,0.08456933094436919,0.06843489463742261,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1009,0,0.0499449469396578,0.7386363636363636,0.042735042735042736,6,0.05656163964515143,0.09946968901948439,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1010,0,0.0703760495545093,0.28409090909090906,0.2393162393162393,12,0.43236463750382387,0.05157501661594431,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1011,1,0.14655192212862828,0.2159090909090909,0.08547008547008546,6,0.0719354979679238,0.10797728572428028,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1012,0,0.09117056991738665,0.26136363636363635,0.08547008547008546,6,0.08185115587991086,0.09123931622765592,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1013,0,0.09188794844601761,0.1590909090909091,0.042735042735042736,3,0.02854520823318621,0.07557153017105676,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1014,0,0.07432365795499835,0.13636363636363635,0.042735042735042736,6,0.07800987632740464,0.045637002833455766,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1015,1,0.07334013334324063,0.39749536178107603,0.1282051282051282,6,0.11806581304898836,0.06892707639836289,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1016,0,0.1010017630489263,0.5454545454545454,0.17094017094017094,6,0.14769042520648518,0.10209378388778116,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1017,1,0.13939434878646845,0.8863636363636364,0.17094017094017094,6,0.14769042520648518,0.12215925655018016,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1018,0,0.1275542255756929,0.1590909090909091,0.08547008547008546,6,0.08185115587991086,0.0915800888515759,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1019,0,0.08926296448908734,0.13636363636363635,0.08547008547008546,6,0.08683739020233362,0.0796183579948928,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1020,1,0.3457494308932106,0.39749536178107603,0.811965811965812,12,0.7987807542717303,0.2430107507958163,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1021,0,0.08320780334911745,0.3522727272727273,0.15384615384615385,6,0.13523576454136257,0.10752113432679192,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1022,0,0.052519944068792686,0.011363636363636364,0.042735042735042736,6,0.056592230039767516,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1023,1,0.08812002242652274,0.26136363636363635,0.042735042735042736,3,0.02891666302495302,0.07860665103018853,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1024,0,0.1619748849965212,0.8636363636363636,0.3846153846153846,6,0.2558143600052441,0.12128793972784832,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1025,0,0.14685724707678383,0.4318181818181818,0.059829059829059825,12,0.1766201984005594,0.1644803582047784,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1026,0,0.09647187565438838,0.7386363636363636,0.042735042735042736,3,0.027168640475462136,0.07770431780179803,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1027,1,0.06700126318064835,0.09090909090909091,0.21367521367521364,12,0.39215137875278594,0.043463812222338825,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1028,0,0.0755665736731537,0.17045454545454544,0.042735042735042736,3,0.024808810033649438,0.04698376884597894,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1029,0,0.15814616418646438,0.4090909090909091,0.17094017094017094,6,0.14769042520648518,0.18068422709623258,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1030,0,0.10503313316085627,0.5568181818181818,0.08547008547008546,5,0.07250360529650833,0.08657064399902054,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1031,1,0.2881673072636265,0.875,0.8632478632478633,6,0.4820696586985973,0.29565379368244304,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1032,1,0.13113436324211863,0.5454545454545454,0.29914529914529914,12,0.5261897478477474,0.10393628806800295,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1033,1,0.09581258992562772,0.5909090909090909,0.042735042735042736,3,0.027168640475462136,0.0770207320460349,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1034,0,0.13270692182465432,0.5681818181818182,0.08547008547008546,6,0.08683739020233362,0.11556214363172071,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1035,1,0.07537608332939294,0.11363636363636365,0.26495726495726496,12,0.472573526198488,0.05616626438590968,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1036,1,0.10576942562432873,0.1477272727272727,0.042735042735042736,3,0.027168640475462136,0.08733340329520412,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1037,0,0.25199575787461415,0.8636363636363636,0.47008547008547,6,0.3083511777301927,0.19898450344562213,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1038,0,0.12394166402096746,0.5681818181818182,0.0,1,0.00010051129659572645,0.05858432154475811,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1039,0,0.174462134977945,0.25,0.21367521367521364,6,0.1779355853690513,0.16097293640465948,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1040,1,0.05804011105181743,0.8295454545454546,0.06837606837606837,6,0.12689769698029105,0.04107636338195683,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1041,0,0.1366869541134431,0.011363636363636364,0.17094017094017094,6,0.1815190315955076,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1042,0,0.07451549929410493,0.9090909090909091,0.03418803418803419,3,0.02473451907529607,0.09118462937698955,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1043,1,0.06377103330879025,0.1590909090909091,0.08547008547008546,6,0.11299654765546477,0.04536152796725785,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1044,1,0.09921169421571344,0.8181818181818182,0.4188034188034188,12,0.6188655333653805,0.07152470238220171,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1045,0,0.050546139868548154,0.8295454545454546,0.1282051282051282,12,0.24085565703797585,0.05157501661594431,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1046,1,0.056552665176068474,0.3068181818181818,0.059829059829059825,6,0.06868854608224446,0.12004320145520693,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1047,0,0.1342484075142361,0.8863636363636364,0.21367521367521364,6,0.1507407245553468,0.09952437587015077,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1048,0,0.0807233229081526,0.39749536178107603,0.15384615384615385,6,0.1236594852073592,0.05368699059012838,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1049,1,0.08993035618992293,0.39749536178107603,0.3418803418803419,12,0.5011318446007954,0.07086846003428132,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1050,0,0.044357230189342,0.39749536178107603,0.025641025641025647,6,0.05454267360048945,0.05509497323958443,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1051,0,0.22945169853889855,0.8181818181818182,0.3846153846153846,12,0.6521784731023031,0.20570609018085145,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1052,1,0.058192773525895206,0.8409090909090909,0.08547008547008546,12,0.17648472665297385,0.048422359813901424,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1053,0,0.7900688332128696,0.8863636363636364,0.5982905982905984,6,0.27954813617095664,0.6854443446321755,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1054,1,0.07703780760475282,0.011363636363636364,0.08547008547008546,6,0.08683739020233362,0.08864169027879806,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1055,0,0.06639601726572053,0.3181818181818182,0.08547008547008546,6,0.08683739020233362,0.08752060961276106,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1056,0,0.16664932889306197,0.7159090909090909,0.21367521367521364,6,0.1779355853690513,0.15414903043341377,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1057,0,0.13541431649767968,0.9659090909090909,0.0,1,0.00010051129659572645,0.10495697344947005,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1058,0,0.10398746276319079,0.045454545454545456,0.21367521367521364,6,0.17785255429795047,0.1196697799699164,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1059,0,0.09420085247806322,0.1477272727272727,0.18803418803418803,6,0.1597867412489621,0.1520329753734215,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1060,0,0.08055309749457915,0.2159090909090909,0.08547008547008546,6,0.08683739020233362,0.06121663693287159,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1061,1,0.10136247880626051,0.7386363636363636,0.17094017094017094,6,0.14769042520648518,0.12268105547976353,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1062,0,0.10922527171893893,0.1477272727272727,0.07692307692307693,10,0.14182143949656953,0.07575996082135236,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1063,0,0.22552975904998007,0.8409090909090909,0.042735042735042736,4,0.051798278197788754,0.26528462822261867,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1064,0,0.0748410891724478,0.09090909090909091,0.11111111111111112,8,0.14243324738889132,0.05509497323958443,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1065,1,0.0871797296658313,0.8863636363636364,0.08547008547008546,6,0.08683739020233362,0.0680794300556197,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1066,0,0.05107843203480164,0.5795454545454546,0.042735042735042736,6,0.0953109295109907,0.0618288033022003,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1067,0,0.10886590695695054,0.07954545454545454,0.17094017094017094,6,0.14075077568500635,0.08864169027879806,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1068,1,0.0861070393612494,0.05681818181818182,0.059829059829059825,3,0.03555040860027095,0.07978241858187288,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1069,0,0.16787738366241328,0.8863636363636364,0.08547008547008546,6,0.08683739020233362,0.151659553888131,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1070,1,0.0896263822371132,0.045454545454545456,0.042735042735042736,3,0.027168640475462136,0.08303628687865112,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1071,0,0.07143387891028716,0.39749536178107603,0.0,2,0.005265917930341301,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1072,0,0.239193725977614,0.09090909090909091,0.3846153846153846,12,0.6521784731023031,0.21384877741630812,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1073,0,0.11649227568411027,0.18181818181818182,0.21367521367521364,6,0.1779355853690513,0.1417016476020569,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1074,0,0.09005599875708428,0.18181818181818182,0.1282051282051282,6,0.15398330638465238,0.07641917654878091,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1075,0,0.06422091475894866,0.39749536178107603,0.09401709401709403,6,0.09246165275532056,0.04826931822156925,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1076,0,0.08803490971973602,0.011363636363636364,0.042735042735042736,3,0.027168640475462136,0.08713780155315352,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1077,0,0.051168948722971654,0.5909090909090909,0.042735042735042736,6,0.056592230039767516,0.09158358694511491,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1078,0,0.1011557765183499,0.8522727272727273,0.29914529914529914,12,0.3749333566403007,0.217209978906496,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1079,0,0.04709704875066706,0.39749536178107603,0.10256410256410257,12,0.19064807936022377,0.06452478399272396,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1080,0,0.07306993427407643,0.39749536178107603,0.06837606837606837,4,0.06372853209806408,0.057696680309231474,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1081,0,0.05422625119056465,0.10227272727272728,0.05128205128205128,6,0.062640388061006,0.07289187392870887,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1082,0,0.1363465032862962,0.09090909090909091,0.17094017094017094,6,0.14075077568500635,0.09916891128834786,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1083,1,0.11746499233310143,0.7840909090909091,0.5299145299145299,12,0.770253026264039,0.08287222629167103,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1084,0,0.059274920797897854,0.9431818181818182,0.008547008547008544,3,0.014495476991653196,0.055278623150383045,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1085,1,0.10900911246360757,0.42045454545454547,0.21367521367521364,6,0.1696062579207272,0.09659862874733272,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1086,0,0.1025432487385081,0.06818181818181819,0.3846153846153846,12,0.6521784731023031,0.0699934702137335,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1087,1,0.10212173819061193,0.13636363636363635,0.17094017094017094,6,0.14769042520648518,0.10371223517682863,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1088,0,0.09476016455123312,0.875,0.042735042735042736,3,0.027168640475462136,0.08342498338405568,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1089,0,0.08811867143117692,0.10227272727272728,0.08547008547008546,6,0.08683739020233362,0.0811769335712037,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1090,0,0.07548686494775025,0.07954545454545454,0.03418803418803419,3,0.02473451907529607,0.10455865718683317,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1091,0,0.07278487425610819,0.39749536178107603,0.0,2,0.005265917930341301,0.06558925385664813,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1092,1,0.09154749761887071,0.23863636363636365,0.17094017094017094,6,0.14769042520648518,0.09233305348585022,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1093,0,0.10271617614277319,0.5227272727272727,0.17948717948717946,6,0.18917974041865143,0.08549719568335257,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1094,1,0.07892785009355643,0.38636363636363635,0.13675213675213677,6,0.16218153214176464,0.05953317941721762,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
